method,param,param_value,iteration,time,cuts,objectif
MCTS200,K,21,3,0.375534399,0,34.0
MCTS500,K,21,3,0.8265878,0,34.0
PL1,K,21,4,0.1619938,0,45.0
PL2,K,21,4,2.4667004,80,45.0
PL3,K,21,4,0.019195,7,Inf
MCTS10,K,21,4,0.0183532,0,35.0
MCTS20,K,21,4,0.043334501,0,39.0
MCTS50,K,21,4,0.2265883,0,39.0
MCTS100,K,21,4,0.182001501,0,38.0
MCTS200,K,21,4,0.398663,0,40.0
MCTS500,K,21,4,1.1863037,0,37.0
PL1,K,21,5,0.154128,0,57.0
PL2,K,21,5,4.394127901,70,57.0
PL3,K,21,5,0.0251107,7,Inf
MCTS10,K,21,5,0.0240072,0,55.0
MCTS20,K,21,5,0.0472319,0,43.0
MCTS50,K,21,5,0.225882799,0,51.0
MCTS100,K,21,5,0.1686031,0,51.0
MCTS200,K,21,5,0.3695747,0,55.0
MCTS500,K,21,5,0.8902704,0,55.0
PL1,K,23,1,0.283879,0,46.00000000000001
PL2,K,23,1,3.8649905,70,46.0
PL3,K,23,1,0.0172844,7,Inf
MCTS10,K,23,1,0.0199874,0,35.0
MCTS20,K,23,1,0.056111801,0,39.0
MCTS50,K,23,1,0.1113368,0,37.0
MCTS100,K,23,1,0.2092412,0,36.0
MCTS200,K,23,1,0.3472021,0,34.0
MCTS500,K,23,1,0.8042009,0,34.0
PL1,K,23,2,0.4165082,0,52.0
PL2,K,23,2,5.6181801,74,52.0
PL3,K,23,2,0.0191588,7,Inf
MCTS10,K,23,2,0.025526799,0,40.0
MCTS20,K,23,2,0.053521699,0,44.0
MCTS50,K,23,2,0.100319899,0,39.0
MCTS100,K,23,2,0.2160123,0,44.0
MCTS200,K,23,2,0.4297581,0,41.0
MCTS500,K,23,2,1.0268665,0,41.0
PL1,K,23,3,0.050419001,0,53.0
PL2,K,23,3,1.4539439,55,53.0
PL3,K,23,3,0.0186218,7,Inf
MCTS10,K,23,3,0.0219643,0,38.0
MCTS20,K,23,3,0.044367,0,42.0
MCTS50,K,23,3,0.088648401,0,43.0
MCTS100,K,23,3,0.188384999,0,44.0
MCTS200,K,23,3,0.3228352,0,43.0
MCTS500,K,23,3,0.9031663,0,44.0
PL1,K,23,4,0.079793201,0,48.00000000000001
PL2,K,23,4,1.0782541,52,48.0
PL3,K,23,4,0.0163779,7,Inf
MCTS10,K,23,4,0.016745599,0,40.0
MCTS20,K,23,4,0.0482267,0,43.0
MCTS50,K,23,4,0.0815479,0,38.0
MCTS100,K,23,4,0.178759001,0,42.0
MCTS200,K,23,4,0.768836901,0,45.0
MCTS500,K,23,4,0.7962167,0,38.0
PL1,K,23,5,0.0713414,0,55.0
PL2,K,23,5,3.9866422,58,55.0
PL3,K,23,5,0.0183262,7,Inf
MCTS10,K,23,5,0.0263243,0,42.0
MCTS20,K,23,5,0.0462007,0,45.0
MCTS50,K,23,5,0.0944501,0,42.0
MCTS100,K,23,5,0.1609456,0,35.0
MCTS200,K,23,5,0.3709956,0,38.0
MCTS500,K,23,5,0.8591938,0,36.0
PL1,K,25,1,0.6572661,0,44.0
PL2,K,25,1,14.208714001,125,44.0
PL3,K,25,1,0.0153034,7,Inf
MCTS10,K,25,1,0.0335322,0,32.0
MCTS20,K,25,1,0.070804599,0,38.0
MCTS50,K,25,1,0.320827199,0,38.0
MCTS100,K,25,1,0.3042118,0,37.0
MCTS200,K,25,1,1.233616101,0,40.0
MCTS500,K,25,1,1.526308601,0,37.0
PL1,K,25,2,0.627007601,0,45.00000000000001
PL2,K,25,2,15.054745699,100,46.0
PL3,K,25,2,0.01944,7,Inf
MCTS10,K,25,2,0.030409799,0,40.0
MCTS20,K,25,2,0.0550161,0,39.0
MCTS50,K,25,2,0.237447899,0,39.0
MCTS100,K,25,2,0.2185088,0,40.0
MCTS200,K,25,2,0.4491079,0,40.0
MCTS500,K,25,2,0.9848714,0,40.0
PL1,K,25,3,0.1509622,0,48.0
PL2,K,25,3,4.7076205,84,48.0
PL3,K,25,3,0.016521401,7,Inf
MCTS10,K,25,3,0.0251361,0,40.0
MCTS20,K,25,3,0.0462424,0,43.0
MCTS50,K,25,3,0.1096923,0,42.0
MCTS100,K,25,3,0.200667801,0,43.0
MCTS200,K,25,3,0.397210201,0,42.0
MCTS500,K,25,3,0.9376951,0,43.0
PL1,K,25,4,0.159539199,0,56.0
PL2,K,25,4,2.771256001,75,56.0
PL3,K,25,4,0.0136348,7,Inf
MCTS10,K,25,4,0.0273696,0,43.0
MCTS20,K,25,4,0.045221299,0,49.0
MCTS50,K,25,4,0.2002372,0,41.0
MCTS100,K,25,4,0.1933001,0,41.0
MCTS200,K,25,4,0.3857028,0,48.0
MCTS500,K,25,4,1.875256801,0,47.0
PL1,K,25,5,0.2288316,0,49.0
PL2,K,25,5,5.3933063,86,49.0
PL3,K,25,5,0.015495501,7,Inf
MCTS10,K,25,5,0.019660001,0,42.0
MCTS20,K,25,5,0.0519406,0,41.0
MCTS50,K,25,5,0.108263399,0,45.0
MCTS100,K,25,5,0.5167094,0,42.0
MCTS200,K,25,5,0.615067,0,45.0
MCTS500,K,25,5,1.5000917,0,44.0
PL1,K,27,1,0.1160239,0,60.0
PL2,K,27,1,1.642904501,70,60.0
PL3,K,27,1,0.0163948,7,Inf
MCTS10,K,27,1,0.056653,0,51.0
MCTS20,K,27,1,0.0456333,0,55.0
MCTS50,K,27,1,0.2055961,0,57.0
MCTS100,K,27,1,0.206323299,0,54.0
MCTS200,K,27,1,0.426484,0,54.0
MCTS500,K,27,1,1.0588759,0,57.0
PL1,K,27,2,0.1182001,0,54.0
PL2,K,27,2,0.893543099,49,54.0
PL3,K,27,2,0.016436301,7,Inf
MCTS10,K,27,2,0.0258969,0,45.0
MCTS20,K,27,2,0.048226,0,49.0
MCTS50,K,27,2,0.102056,0,48.0
MCTS100,K,27,2,0.203435701,0,48.0
MCTS200,K,27,2,0.4048836,0,48.0
MCTS500,K,27,2,0.998957801,0,48.0
PL1,K,27,3,0.387897801,0,54.0
PL2,K,27,3,5.2464979,84,54.0
PL3,K,27,3,0.0166817,7,Inf
MCTS10,K,27,3,0.0305859,0,48.0
MCTS20,K,27,3,0.053588,0,49.0
MCTS50,K,27,3,0.110121601,0,48.0
MCTS100,K,27,3,0.1986989,0,47.0
MCTS200,K,27,3,0.4206563,0,47.0
MCTS500,K,27,3,1.0637668,0,49.0
PL1,K,27,4,0.338674,0,49.0
PL2,K,27,4,5.2883536,89,49.0
PL3,K,27,4,0.025727599,7,Inf
MCTS10,K,27,4,0.0263367,0,40.0
MCTS20,K,27,4,0.054194799,0,40.0
MCTS50,K,27,4,0.1230341,0,42.0
MCTS100,K,27,4,0.2454073,0,40.0
MCTS200,K,27,4,0.488965,0,42.0
MCTS500,K,27,4,1.173853801,0,42.0
PL1,K,27,5,0.098947199,0,57.0
PL2,K,27,5,1.2560985,60,57.0
PL3,K,27,5,0.016746301,7,Inf
MCTS10,K,27,5,0.0559773,0,52.0
MCTS20,K,27,5,0.050369601,0,38.0
MCTS50,K,27,5,0.1007048,0,54.0
MCTS100,K,27,5,0.200067699,0,54.0
MCTS200,K,27,5,0.3963581,0,54.0
MCTS500,K,27,5,0.9974509,0,54.0
PL1,K,29,1,0.1386606,0,56.0
PL2,K,29,1,2.280412399,85,56.0
PL3,K,29,1,0.0162948,7,Inf
MCTS10,K,29,1,0.028623501,0,43.0
MCTS20,K,29,1,0.061415,0,43.0
MCTS50,K,29,1,0.112783501,0,43.0
MCTS100,K,29,1,0.228873,0,43.0
MCTS200,K,29,1,0.4363177,0,43.0
MCTS500,K,29,1,1.1636669,0,41.0
PL1,K,29,2,0.018815,0,52.0
PL2,K,29,2,0.371887899,57,52.0
PL3,K,29,2,0.015221899,7,Inf
MCTS10,K,29,2,0.0586393,0,42.0
MCTS20,K,29,2,0.087379501,0,42.0
MCTS50,K,29,2,0.126120901,0,50.0
MCTS100,K,29,2,0.2059577,0,51.0
MCTS200,K,29,2,0.8226067,0,51.0
MCTS500,K,29,2,1.087752201,0,51.0
PL1,K,29,3,0.3401575,0,53.0
PL2,K,29,3,3.4401459,101,53.0
PL3,K,29,3,0.019213899,7,Inf
MCTS10,K,29,3,0.036719799,0,38.0
MCTS20,K,29,3,0.0558253,0,46.0
MCTS50,K,29,3,0.1355775,0,48.0
MCTS100,K,29,3,0.2635353,0,48.0
MCTS200,K,29,3,0.4379127,0,48.0
MCTS500,K,29,3,1.098169199,0,48.0
PL1,K,29,4,0.373060601,0,58.99999999999999
PL2,K,29,4,5.0685792,104,59.0
PL3,K,29,4,0.020232901,7,Inf
MCTS10,K,29,4,0.0311648,0,47.0
MCTS20,K,29,4,0.0665391,0,50.0
MCTS50,K,29,4,0.134742001,0,51.0
MCTS100,K,29,4,0.2598249,0,50.0
MCTS200,K,29,4,0.453029101,0,51.0
MCTS500,K,29,4,1.0987107,0,51.0
PL1,K,29,5,0.0156595,0,50.0
PL2,K,29,5,0.095075001,26,50.0
PL3,K,29,5,0.0276288,7,Inf
MCTS10,K,29,5,0.023978399,0,48.0
MCTS20,K,29,5,0.074312599,0,45.0
MCTS50,K,29,5,0.1185395,0,46.0
MCTS100,K,29,5,0.244531601,0,45.0
MCTS200,K,29,5,0.4213193,0,45.0
MCTS500,K,29,5,1.1220115,0,47.0
PL1,K,31,1,0.135329799,0,59.99999999999999
PL2,K,31,1,1.8857768,74,60.0
PL3,K,31,1,0.018415901,7,Inf
MCTS10,K,31,1,0.0288417,0,53.0
MCTS20,K,31,1,0.057428601,0,56.0
MCTS50,K,31,1,0.122149,0,58.0
MCTS100,K,31,1,0.237558401,0,54.0
MCTS200,K,31,1,0.4657743,0,56.0
MCTS500,K,31,1,1.110171701,0,54.0
PL1,K,31,2,0.389381201,0,58.0
PL2,K,31,2,15.2067278,122,59.0
PL3,K,31,2,0.0187722,7,Inf
MCTS10,K,31,2,0.0330656,0,50.0
MCTS20,K,31,2,0.1144854,0,49.0
MCTS50,K,31,2,0.156482099,0,52.0
MCTS100,K,31,2,0.2800795,0,54.0
MCTS200,K,31,2,0.5297362,0,53.0
MCTS500,K,31,2,1.185412,0,55.0
PL1,K,31,3,0.229020101,0,54.99999999999997
PL2,K,31,3,4.0327567,116,55.0
PL3,K,31,3,0.0198692,7,Inf
MCTS10,K,31,3,0.0376317,0,50.0
MCTS20,K,31,3,0.059284201,0,50.0
MCTS50,K,31,3,0.135453401,0,51.0
MCTS100,K,31,3,0.2812272,0,51.0
MCTS200,K,31,3,0.522169599,0,51.0
MCTS500,K,31,3,1.2783153,0,51.0
PL1,K,31,4,0.683640799,0,56.0
PL2,K,31,4,15.144466,130,56.0
PL3,K,31,4,0.0198288,7,Inf
MCTS10,K,31,4,0.038480799,0,53.0
MCTS20,K,31,4,0.0616321,0,51.0
MCTS50,K,31,4,0.140123599,0,51.0
MCTS100,K,31,4,0.264454,0,51.0
MCTS200,K,31,4,0.493887201,0,51.0
MCTS500,K,31,4,1.114651099,0,51.0
PL1,K,31,5,0.0726533,0,48.0
PL2,K,31,5,1.4155027,64,48.0
PL3,K,31,5,0.0142006,7,Inf
MCTS10,K,31,5,0.0507206,0,46.0
MCTS20,K,31,5,0.0610115,0,41.0
MCTS50,K,31,5,0.113661701,0,44.0
MCTS100,K,31,5,0.2356449,0,44.0
MCTS200,K,31,5,0.4694863,0,45.0
MCTS500,K,31,5,1.119456001,0,45.0
PL1,K,33,1,0.0709953,0,60.0
PL2,K,33,1,0.6062653,64,60.0
PL3,K,33,1,0.019841799,7,Inf
MCTS10,K,33,1,0.0347285,0,37.0
MCTS20,K,33,1,0.0660456,0,53.0
MCTS50,K,33,1,0.225701499,0,55.0
MCTS100,K,33,1,0.2659373,0,58.0
MCTS200,K,33,1,0.5240239,0,58.0
MCTS500,K,33,1,1.2493809,0,56.0
PL1,K,33,2,0.0487233,0,55.0
PL2,K,33,2,0.8181026,58,55.0
PL3,K,33,2,0.0168206,7,Inf
MCTS10,K,33,2,0.028194399,0,49.0
MCTS20,K,33,2,0.0675655,0,48.0
MCTS50,K,33,2,0.125723501,0,51.0
MCTS100,K,33,2,0.276621001,0,48.0
MCTS200,K,33,2,0.5584104,0,52.0
MCTS500,K,33,2,1.3649031,0,52.0
PL1,K,33,3,0.2269755,0,58.0
PL2,K,33,3,6.5744204,108,58.0
PL3,K,33,3,0.0215548,7,Inf
MCTS10,K,33,3,0.0390246,0,56.0
MCTS20,K,33,3,0.0762927,0,55.0
MCTS50,K,33,3,0.150054399,0,50.0
MCTS100,K,33,3,0.328915799,0,53.0
MCTS200,K,33,3,0.6577416,0,54.0
MCTS500,K,33,3,1.327630799,0,53.0
PL1,K,33,4,0.0630178,0,58.0
PL2,K,33,4,0.4621669,51,58.0
PL3,K,33,4,0.0237406,7,Inf
MCTS10,K,33,4,0.0271536,0,45.0
MCTS20,K,33,4,0.0676318,0,53.0
MCTS50,K,33,4,0.131579101,0,56.0
MCTS100,K,33,4,0.278494199,0,53.0
MCTS200,K,33,4,0.5025607,0,53.0
MCTS500,K,33,4,1.2488051,0,52.0
PL1,K,33,5,0.0788264,0,56.99999999999999
PL2,K,33,5,1.2015114,86,57.0
PL3,K,33,5,0.0166087,7,Inf
MCTS10,K,33,5,0.0313601,0,43.0
MCTS20,K,33,5,0.0690689,0,46.0
MCTS50,K,33,5,0.126203,0,50.0
MCTS100,K,33,5,0.249711199,0,49.0
MCTS200,K,33,5,0.5340648,0,50.0
MCTS500,K,33,5,1.2777341,0,50.0
PL1,K,35,1,0.029853299,0,46.0
PL2,K,35,1,0.1163157,31,46.0
PL3,K,35,1,0.0177766,7,Inf
MCTS10,K,35,1,0.0433059,0,35.0
MCTS20,K,35,1,0.0613651,0,41.0
MCTS50,K,35,1,0.1520606,0,42.0
MCTS100,K,35,1,0.3032463,0,45.0
MCTS200,K,35,1,0.5577602,0,40.0
MCTS500,K,35,1,1.3886918,0,40.0
PL1,K,35,2,0.061860501,0,56.0
PL2,K,35,2,0.8101456,83,56.0
PL3,K,35,2,0.0165691,7,Inf
MCTS10,K,35,2,0.0334292,0,43.0
MCTS20,K,35,2,0.0637831,0,50.0
MCTS50,K,35,2,0.2343198,0,53.0
MCTS100,K,35,2,0.2767895,0,50.0
MCTS200,K,35,2,0.527902199,0,50.0
MCTS500,K,35,2,1.3714368,0,50.0
PL1,K,35,3,0.018336,0,46.0
PL2,K,35,3,0.1795502,42,46.0
PL3,K,35,3,0.014588299,7,Inf
MCTS10,K,35,3,0.0293511,0,37.0
MCTS20,K,35,3,0.0697901,0,43.0
MCTS50,K,35,3,0.141764501,0,37.0
MCTS100,K,35,3,0.282039999,0,43.0
MCTS200,K,35,3,0.5276174,0,44.0
MCTS500,K,35,3,1.310454101,0,44.0
PL1,K,35,4,0.064954,0,61.0
PL2,K,35,4,0.5714509,92,61.0
PL3,K,35,4,0.0170805,7,Inf
MCTS10,K,35,4,0.03406,0,53.0
MCTS20,K,35,4,0.0702299,0,53.0
MCTS50,K,35,4,0.1328651,0,56.0
MCTS100,K,35,4,0.2620069,0,56.0
MCTS200,K,35,4,0.8695262,0,56.0
MCTS500,K,35,4,1.2631696,0,56.0
PL1,K,35,5,0.028858,0,55.0
PL2,K,35,5,0.9199735,102,55.0
PL3,K,35,5,0.024930401,7,Inf
MCTS10,K,35,5,0.0298845,0,45.0
MCTS20,K,35,5,0.0667856,0,48.0
MCTS50,K,35,5,0.151595901,0,51.0
MCTS100,K,35,5,0.2619649,0,50.0
MCTS200,K,35,5,0.4968671,0,46.0
MCTS500,K,35,5,1.232806201,0,46.0
PL1,K,37,1,0.0230532,0,56.0
PL2,K,37,1,0.1527495,38,56.0
PL3,K,37,1,0.019304001,7,Inf
MCTS10,K,37,1,0.0322203,0,53.0
MCTS20,K,37,1,0.0687235,0,54.0
MCTS50,K,37,1,0.2406891,0,53.0
MCTS100,K,37,1,0.308358601,0,54.0
MCTS200,K,37,1,0.662551699,0,54.0
MCTS500,K,37,1,1.5361866,0,54.0
PL1,K,37,2,0.0299059,0,62.0
PL2,K,37,2,0.5169694,80,62.0
PL3,K,37,2,0.0150565,7,Inf
MCTS10,K,37,2,0.0919694,0,41.0
MCTS20,K,37,2,0.102125,0,58.0
MCTS50,K,37,2,0.2198771,0,54.0
MCTS100,K,37,2,0.43759,0,57.0
MCTS200,K,37,2,0.8923499,0,57.0
MCTS500,K,37,2,2.1890589,0,57.0
PL1,K,37,3,0.076315,0,63.0
PL2,K,37,3,2.2637103,138,63.0
PL3,K,37,3,0.0166324,7,Inf
MCTS10,K,37,3,0.0492741,0,49.0
MCTS20,K,37,3,0.0977425,0,48.0
MCTS50,K,37,3,0.231127,0,58.0
MCTS100,K,37,3,0.7267291,0,53.0
MCTS200,K,37,3,0.899665901,0,60.0
MCTS500,K,37,3,2.140192,0,61.0
PL1,K,37,4,0.1323867,0,59.0
PL2,K,37,4,5.258931301,81,59.0
PL3,K,37,4,0.0204669,7,Inf
MCTS10,K,37,4,0.0455361,0,44.0
MCTS20,K,37,4,0.0771332,0,49.0
MCTS50,K,37,4,0.1642221,0,50.0
MCTS100,K,37,4,0.3207951,0,52.0
MCTS200,K,37,4,0.5732822,0,52.0
MCTS500,K,37,4,1.39827,0,51.0
PL1,K,37,5,0.182108499,0,54.0
PL2,K,37,5,11.8954365,157,54.0
PL3,K,37,5,0.0202254,7,Inf
MCTS10,K,37,5,0.0477629,0,39.0
MCTS20,K,37,5,0.184094501,0,47.0
MCTS50,K,37,5,0.1900913,0,45.0
MCTS100,K,37,5,0.5535213,0,46.0
MCTS200,K,37,5,0.619560001,0,46.0
MCTS500,K,37,5,1.3691532,0,48.0
PL1,K,39,1,0.086694499,0,65.0
PL2,K,39,1,2.820291799,110,65.0
PL3,K,39,1,0.0139889,7,Inf
MCTS10,K,39,1,0.033389901,0,58.0
MCTS20,K,39,1,0.073873101,0,60.0
MCTS50,K,39,1,0.1593261,0,58.0
MCTS100,K,39,1,0.300905101,0,59.0
MCTS200,K,39,1,0.6005924,0,58.0
MCTS500,K,39,1,1.408341201,0,58.0
PL1,K,39,2,0.0234026,0,54.0
PL2,K,39,2,0.128063,40,54.0
PL3,K,39,2,0.017666,7,Inf
MCTS10,K,39,2,0.0632487,0,46.0
MCTS20,K,39,2,0.0665068,0,50.0
MCTS50,K,39,2,0.152785199,0,52.0
MCTS100,K,39,2,0.4562146,0,49.0
MCTS200,K,39,2,0.5940283,0,50.0
MCTS500,K,39,2,1.446868601,0,54.0
PL1,K,39,3,0.016456699,0,54.0
PL2,K,39,3,0.167813901,41,54.0
PL3,K,39,3,0.0185842,7,Inf
MCTS10,K,39,3,0.0615201,0,51.0
MCTS20,K,39,3,0.067119901,0,53.0
MCTS50,K,39,3,0.232496199,0,48.0
MCTS100,K,39,3,0.362766199,0,54.0
MCTS200,K,39,3,0.709366199,0,54.0
MCTS500,K,39,3,1.511908,0,54.0
PL1,K,39,4,0.0240058,0,58.0
PL2,K,39,4,0.073105499,29,58.0
PL3,K,39,4,0.0170898,7,Inf
MCTS10,K,39,4,0.037591201,0,49.0
MCTS20,K,39,4,0.0731226,0,53.0
MCTS50,K,39,4,0.1477992,0,58.0
MCTS100,K,39,4,0.28498,0,58.0
MCTS200,K,39,4,0.5978734,0,58.0
MCTS500,K,39,4,1.3870243,0,58.0
PL1,K,39,5,0.0060443,0,59.0
PL2,K,39,5,0.0846639,28,59.0
PL3,K,39,5,0.0147455,7,Inf
MCTS10,K,39,5,0.0532799,0,46.0
MCTS20,K,39,5,0.097774801,0,52.0
MCTS50,K,39,5,0.144945301,0,52.0
MCTS100,K,39,5,0.2989859,0,55.0
MCTS200,K,39,5,0.5887178,0,52.0
MCTS500,K,39,5,2.2258451,0,59.0
PL1,S,1,1,0.0195704,0,73.0
PL2,S,1,1,0.1054127,20,73.0
PL3,S,1,1,0.0154953,7,Inf
MCTS10,S,1,1,0.0099789,0,65.0
MCTS20,S,1,1,0.0235981,0,71.0
MCTS50,S,1,1,0.0595826,0,65.0
MCTS100,S,1,1,0.0922099,0,69.0
MCTS200,S,1,1,0.339237999,0,65.0
MCTS500,S,1,1,0.4767237,0,69.0
PL1,S,1,2,0.0262968,0,86.99999999999996
PL2,S,1,2,0.1727702,20,87.0
PL3,S,1,2,0.018802101,7,Inf
MCTS10,S,1,2,0.0155791,0,68.0
MCTS20,S,1,2,0.0228058,0,80.0
MCTS50,S,1,2,0.0612243,0,80.0
MCTS100,S,1,2,0.1094287,0,79.0
MCTS200,S,1,2,0.2005037,0,80.0
MCTS500,S,1,2,0.5157744,0,80.0
PL1,S,1,3,0.0274196,0,77.0
PL2,S,1,3,0.1208035,17,77.0
PL3,S,1,3,0.0188201,7,Inf
MCTS10,S,1,3,0.009781801,0,73.0
MCTS20,S,1,3,0.028175199,0,71.0
MCTS50,S,1,3,0.0650938,0,73.0
MCTS100,S,1,3,0.095354499,0,73.0
MCTS200,S,1,3,0.1941885,0,73.0
MCTS500,S,1,3,0.819446099,0,73.0
PL1,S,1,4,0.0096411,0,77.0
PL2,S,1,4,0.0768767,15,77.0
PL3,S,1,4,0.0177541,7,Inf
MCTS10,S,1,4,0.0140045,0,76.0
MCTS20,S,1,4,0.0224929,0,75.0
MCTS50,S,1,4,0.0555577,0,76.0
MCTS100,S,1,4,0.099541801,0,75.0
MCTS200,S,1,4,0.212411501,0,75.0
MCTS500,S,1,4,0.5121863,0,75.0
PL1,S,1,5,0.0125559,0,67.0
PL2,S,1,5,0.0266636,10,67.0
PL3,S,1,5,0.0190444,7,Inf
MCTS10,S,1,5,0.0101722,0,54.0
MCTS20,S,1,5,0.023546,0,59.0
MCTS50,S,1,5,0.100330601,0,53.0
MCTS100,S,1,5,0.107223899,0,63.0
MCTS200,S,1,5,0.2072963,0,60.0
MCTS500,S,1,5,0.507387199,0,65.0
PL1,S,2,1,0.1547419,0,54.0
PL2,S,2,1,4.664402,51,54.0
PL3,S,2,1,0.0189609,7,Inf
MCTS10,S,2,1,0.033026,0,41.0
MCTS20,S,2,1,0.0541065,0,48.0
MCTS50,S,2,1,0.1186573,0,47.0
MCTS100,S,2,1,0.181671999,0,47.0
MCTS200,S,2,1,0.3650546,0,47.0
MCTS500,S,2,1,0.919817301,0,47.0
PL1,S,2,2,0.0515419,0,56.0
PL2,S,2,2,0.5025818,36,56.0
PL3,S,2,2,0.015923599,7,Inf
MCTS10,S,2,2,0.0165274,0,46.0
MCTS20,S,2,2,0.030242001,0,51.0
MCTS50,S,2,2,0.0688164,0,52.0
MCTS100,S,2,2,0.1215092,0,50.0
MCTS200,S,2,2,0.243265199,0,50.0
MCTS500,S,2,2,0.61467,0,50.0
PL1,S,2,3,0.0711538,0,51.0
PL2,S,2,3,0.9190052,39,51.0
PL3,S,2,3,0.0177807,7,Inf
MCTS10,S,2,3,0.014877601,0,43.0
MCTS20,S,2,3,0.0305335,0,43.0
MCTS50,S,2,3,0.0772141,0,45.0
MCTS100,S,2,3,0.134495999,0,45.0
MCTS200,S,2,3,0.2531166,0,45.0
MCTS500,S,2,3,0.6696702,0,45.0
PL1,S,2,4,0.1045417,0,47.0
PL2,S,2,4,4.293632901,55,47.0
PL3,S,2,4,0.0205383,7,Inf
MCTS10,S,2,4,0.0215749,0,35.0
MCTS20,S,2,4,0.039356099,0,33.0
MCTS50,S,2,4,0.0794255,0,33.0
MCTS100,S,2,4,0.1472327,0,33.0
MCTS200,S,2,4,0.3118234,0,33.0
MCTS500,S,2,4,0.7039346,0,33.0
PL1,S,2,5,0.0448817,0,54.0
PL2,S,2,5,0.3926375,33,54.0
PL3,S,2,5,0.0169583,7,Inf
MCTS10,S,2,5,0.0203203,0,45.0
MCTS20,S,2,5,0.0408634,0,45.0
MCTS50,S,2,5,0.163490299,0,39.0
MCTS100,S,2,5,0.1435633,0,50.0
MCTS200,S,2,5,0.305498501,0,52.0
MCTS500,S,2,5,0.596758801,0,50.0
PL1,S,3,1,0.0595597,0,41.00000000000001
PL2,S,3,1,0.2772138,40,41.0
PL3,S,3,1,0.0191246,7,Inf
MCTS10,S,3,1,0.0165418,0,32.0
MCTS20,S,3,1,0.0428734,0,34.0
MCTS50,S,3,1,0.0880064,0,35.0
MCTS100,S,3,1,0.168888001,0,32.0
MCTS200,S,3,1,0.291128299,0,37.0
MCTS500,S,3,1,0.7152122,0,36.0
PL1,S,3,2,0.608544601,0,41.0
PL2,S,3,2,15.0431912,89,43.0
PL3,S,3,2,0.0209759,7,Inf
MCTS10,S,3,2,0.0199141,0,36.0
MCTS20,S,3,2,0.0446253,0,32.0
MCTS50,S,3,2,0.1121548,0,34.0
MCTS100,S,3,2,0.174301199,0,35.0
MCTS200,S,3,2,0.3549938,0,35.0
MCTS500,S,3,2,0.904252499,0,30.0
PL1,S,3,3,0.0273822,0,43.0
PL2,S,3,3,0.3648116,31,43.0
PL3,S,3,3,0.0190894,7,Inf
MCTS10,S,3,3,0.0244931,0,35.0
MCTS20,S,3,3,0.0411072,0,35.0
MCTS50,S,3,3,0.0856615,0,35.0
MCTS100,S,3,3,0.1637413,0,38.0
MCTS200,S,3,3,0.339512899,0,33.0
MCTS500,S,3,3,0.8163822,0,33.0
PL1,S,3,4,0.1221686,0,46.0
PL2,S,3,4,4.4082501,69,46.0
PL3,S,3,4,0.0218534,7,Inf
MCTS10,S,3,4,0.0261487,0,33.0
MCTS20,S,3,4,0.0536856,0,33.0
MCTS50,S,3,4,0.122274901,0,34.0
MCTS100,S,3,4,0.2289127,0,33.0
MCTS200,S,3,4,0.47656,0,33.0
MCTS500,S,3,4,0.846112,0,33.0
PL1,S,3,5,0.1034367,0,58.00000000000001
PL2,S,3,5,3.8894232,72,58.0
PL3,S,3,5,0.0195383,7,Inf
MCTS10,S,3,5,0.0237769,0,54.0
MCTS20,S,3,5,0.0444168,0,46.0
MCTS50,S,3,5,0.0926965,0,46.0
MCTS100,S,3,5,0.1643325,0,45.0
MCTS200,S,3,5,0.3314568,0,45.0
MCTS500,S,3,5,0.857577,0,53.0
PL1,S,4,1,0.1480663,0,41.0
PL2,S,4,1,1.0046091,56,41.0
PL3,S,4,1,0.0174749,7,Inf
MCTS10,S,4,1,0.0262967,0,33.0
MCTS20,S,4,1,0.047627899,0,32.0
MCTS50,S,4,1,0.0865952,0,35.0
MCTS100,S,4,1,0.1606788,0,31.0
MCTS200,S,4,1,1.0090322,0,35.0
MCTS500,S,4,1,0.828723301,0,35.0
PL1,S,4,2,0.1655205,0,41.00000000000007
PL2,S,4,2,4.6610307,98,41.0
PL3,S,4,2,0.017178,7,Inf
MCTS10,S,4,2,0.0185069,0,36.0
MCTS20,S,4,2,0.0561608,0,33.0
MCTS50,S,4,2,0.109283901,0,37.0
MCTS100,S,4,2,0.1849743,0,36.0
MCTS200,S,4,2,0.3578562,0,39.0
MCTS500,S,4,2,0.8854457,0,37.0
PL1,S,4,3,0.1404105,0,43.0
PL2,S,4,3,1.6736059,52,43.0
PL3,S,4,3,0.0147865,7,Inf
MCTS10,S,4,3,0.022794199,0,29.0
MCTS20,S,4,3,0.0374146,0,34.0
MCTS50,S,4,3,0.0883135,0,34.0
MCTS100,S,4,3,0.2011455,0,35.0
MCTS200,S,4,3,0.9919524,0,34.0
MCTS500,S,4,3,2.4742378,0,34.0
PL1,S,4,4,0.2657452,0,42.0
PL2,S,4,4,3.804526,85,42.0
PL3,S,4,4,0.021494,7,Inf
MCTS10,S,4,4,0.039595001,0,32.0
MCTS20,S,4,4,0.083993299,0,31.0
MCTS50,S,4,4,0.177915,0,29.0
MCTS100,S,4,4,0.2521982,0,37.0
MCTS200,S,4,4,0.3856918,0,39.0
MCTS500,S,4,4,0.9560768,0,36.0
PL1,S,4,5,0.3882459,0,36.0
PL2,S,4,5,9.1852176,97,36.0
PL3,S,4,5,0.022184,7,Inf
