method,param,param_value,iteration,time,cuts,objectif
MCTS0_50,MAXD,1,5,0.225398599,0,24.0
MCTS50,MAXD,1,5,0.073272699,0,26.0
MCTS0_100,MAXD,1,5,0.366763699,0,24.0
MCTS100,MAXD,1,5,0.362596799,0,26.0
MCTS0_200,MAXD,1,5,0.8978424,0,25.0
MCTS200,MAXD,1,5,0.322202,0,26.0
PL1,MAXD,2,1,0.011928,0,25.0
MCTS0_10,MAXD,2,1,0.037698901,0,19.0
MCTS10,MAXD,2,1,0.023118201,0,25.0
MCTS0_20,MAXD,2,1,0.087459,0,20.0
MCTS20,MAXD,2,1,0.0342287,0,25.0
MCTS0_50,MAXD,2,1,0.146593001,0,20.0
MCTS50,MAXD,2,1,0.113106701,0,25.0
MCTS0_100,MAXD,2,1,0.420995301,0,21.0
MCTS100,MAXD,2,1,0.1476225,0,25.0
MCTS0_200,MAXD,2,1,1.2321974,0,23.0
MCTS200,MAXD,2,1,0.3942574,0,25.0
PL1,MAXD,2,2,0.017899001,0,26.0
MCTS0_10,MAXD,2,2,0.026362899,0,19.0
MCTS10,MAXD,2,2,0.0161389,0,25.0
MCTS0_20,MAXD,2,2,0.084535601,0,23.0
MCTS20,MAXD,2,2,0.040872499,0,26.0
MCTS0_50,MAXD,2,2,0.2653276,0,22.0
MCTS50,MAXD,2,2,0.1258094,0,25.0
MCTS0_100,MAXD,2,2,0.5960707,0,22.0
MCTS100,MAXD,2,2,0.294273001,0,25.0
MCTS0_200,MAXD,2,2,1.410165,0,23.0
MCTS200,MAXD,2,2,0.303316701,0,25.0
PL1,MAXD,2,3,0.0065733,0,25.0
MCTS0_10,MAXD,2,3,0.0263018,0,19.0
MCTS10,MAXD,2,3,0.0132845,0,24.0
MCTS0_20,MAXD,2,3,0.054135,0,19.0
MCTS20,MAXD,2,3,0.034343299,0,25.0
MCTS0_50,MAXD,2,3,0.1397,0,21.0
MCTS50,MAXD,2,3,0.0808397,0,25.0
MCTS0_100,MAXD,2,3,0.3818619,0,23.0
MCTS100,MAXD,2,3,0.1532141,0,25.0
MCTS0_200,MAXD,2,3,1.141207001,0,23.0
MCTS200,MAXD,2,3,0.435993101,0,25.0
PL1,MAXD,2,4,0.0511042,0,24.0
MCTS0_10,MAXD,2,4,0.0350489,0,17.0
MCTS10,MAXD,2,4,0.052867,0,23.0
MCTS0_20,MAXD,2,4,0.0626228,0,18.0
MCTS20,MAXD,2,4,0.0427767,0,23.0
MCTS0_50,MAXD,2,4,0.190409799,0,20.0
MCTS50,MAXD,2,4,0.2192323,0,23.0
MCTS0_100,MAXD,2,4,0.579652599,0,21.0
MCTS100,MAXD,2,4,0.166793999,0,24.0
MCTS0_200,MAXD,2,4,1.1946021,0,21.0
MCTS200,MAXD,2,4,0.334666601,0,23.0
PL1,MAXD,2,5,0.0082724,0,27.0
MCTS0_10,MAXD,2,5,0.0234661,0,20.0
MCTS10,MAXD,2,5,0.015030699,0,25.0
MCTS0_20,MAXD,2,5,0.0727269,0,23.0
MCTS20,MAXD,2,5,0.0323731,0,25.0
MCTS0_50,MAXD,2,5,0.221925899,0,24.0
MCTS50,MAXD,2,5,0.0724066,0,27.0
MCTS0_100,MAXD,2,5,0.334198901,0,24.0
MCTS100,MAXD,2,5,0.148915701,0,27.0
MCTS0_200,MAXD,2,5,1.118223801,0,26.0
MCTS200,MAXD,2,5,0.760873901,0,27.0
PL1,MAXD,3,1,0.0085094,0,24.0
MCTS0_10,MAXD,3,1,0.0315321,0,17.0
MCTS10,MAXD,3,1,0.0394217,0,23.0
MCTS0_20,MAXD,3,1,0.0700849,0,20.0
MCTS20,MAXD,3,1,0.028868,0,23.0
MCTS0_50,MAXD,3,1,0.166965,0,21.0
MCTS50,MAXD,3,1,0.175576599,0,24.0
MCTS0_100,MAXD,3,1,0.6589394,0,22.0
MCTS100,MAXD,3,1,0.2448408,0,24.0
MCTS0_200,MAXD,3,1,1.2755538,0,20.0
MCTS200,MAXD,3,1,0.839962701,0,24.0
PL1,MAXD,3,2,0.034597001,0,35.0
MCTS0_10,MAXD,3,2,0.0238574,0,29.0
MCTS10,MAXD,3,2,0.014541301,0,34.0
MCTS0_20,MAXD,3,2,0.091665799,0,29.0
MCTS20,MAXD,3,2,0.0377609,0,33.0
MCTS0_50,MAXD,3,2,0.155786001,0,30.0
MCTS50,MAXD,3,2,0.080246701,0,34.0
MCTS0_100,MAXD,3,2,0.501016,0,30.0
MCTS100,MAXD,3,2,0.149642699,0,35.0
MCTS0_200,MAXD,3,2,1.1614794,0,33.0
MCTS200,MAXD,3,2,0.846597301,0,35.0
PL1,MAXD,3,3,0.0076969,0,27.0
MCTS0_10,MAXD,3,3,0.042243399,0,21.0
MCTS10,MAXD,3,3,0.0149753,0,27.0
MCTS0_20,MAXD,3,3,0.1080677,0,22.0
MCTS20,MAXD,3,3,0.0902873,0,27.0
MCTS0_50,MAXD,3,3,0.2244289,0,23.0
MCTS50,MAXD,3,3,0.077019801,0,27.0
MCTS0_100,MAXD,3,3,0.504623701,0,25.0
MCTS100,MAXD,3,3,0.1386142,0,27.0
MCTS0_200,MAXD,3,3,1.4043909,0,24.0
MCTS200,MAXD,3,3,0.902467401,0,27.0
PL1,MAXD,3,4,0.005582501,0,20.0
MCTS0_10,MAXD,3,4,0.0512046,0,15.0
MCTS10,MAXD,3,4,0.0270171,0,20.0
MCTS0_20,MAXD,3,4,0.1005732,0,17.0
MCTS20,MAXD,3,4,0.0322794,0,20.0
MCTS0_50,MAXD,3,4,0.1639709,0,17.0
MCTS50,MAXD,3,4,0.0898378,0,20.0
MCTS0_100,MAXD,3,4,0.791145401,0,19.0
MCTS100,MAXD,3,4,0.1654987,0,20.0
MCTS0_200,MAXD,3,4,1.497499,0,20.0
MCTS200,MAXD,3,4,0.922727,0,20.0
PL1,MAXD,3,5,0.076713301,0,30.0
MCTS0_10,MAXD,3,5,0.042347899,0,22.0
MCTS10,MAXD,3,5,0.020138501,0,29.0
MCTS0_20,MAXD,3,5,0.0957605,0,22.0
MCTS20,MAXD,3,5,0.0415312,0,30.0
MCTS0_50,MAXD,3,5,0.2771831,0,23.0
MCTS50,MAXD,3,5,0.223094999,0,30.0
MCTS0_100,MAXD,3,5,0.6092403,0,25.0
MCTS100,MAXD,3,5,0.4583998,0,30.0
MCTS0_200,MAXD,3,5,1.425833499,0,24.0
MCTS200,MAXD,3,5,0.433795101,0,30.0
PL1,MAXD,4,1,0.008987899,0,25.0
MCTS0_10,MAXD,4,1,0.0497869,0,15.0
MCTS10,MAXD,4,1,0.0205169,0,25.0
MCTS0_20,MAXD,4,1,0.0601886,0,15.0
MCTS20,MAXD,4,1,0.0392166,0,25.0
MCTS0_50,MAXD,4,1,0.2603074,0,19.0
MCTS50,MAXD,4,1,0.125919399,0,25.0
MCTS0_100,MAXD,4,1,0.554965499,0,20.0
MCTS100,MAXD,4,1,0.285498401,0,25.0
MCTS0_200,MAXD,4,1,1.1570183,0,20.0
MCTS200,MAXD,4,1,0.8387916,0,24.0
PL1,MAXD,4,2,0.0068029,0,24.0
MCTS0_10,MAXD,4,2,0.030700099,0,17.0
MCTS10,MAXD,4,2,0.0168565,0,24.0
MCTS0_20,MAXD,4,2,0.0895785,0,18.0
MCTS20,MAXD,4,2,0.035059901,0,24.0
MCTS0_50,MAXD,4,2,0.2073818,0,18.0
MCTS50,MAXD,4,2,0.2144578,0,24.0
MCTS0_100,MAXD,4,2,0.6455764,0,20.0
MCTS100,MAXD,4,2,0.1447914,0,24.0
MCTS0_200,MAXD,4,2,0.7672113,0,20.0
MCTS200,MAXD,4,2,0.7026419,0,24.0
PL1,MAXD,4,3,0.008306599,0,22.0
MCTS0_10,MAXD,4,3,0.025732099,0,15.0
MCTS10,MAXD,4,3,0.0126207,0,22.0
MCTS0_20,MAXD,4,3,0.083275301,0,17.0
MCTS20,MAXD,4,3,0.074208101,0,22.0
MCTS0_50,MAXD,4,3,0.2245128,0,19.0
MCTS50,MAXD,4,3,0.187363399,0,22.0
MCTS0_100,MAXD,4,3,0.3661624,0,13.0
MCTS100,MAXD,4,3,0.1384186,0,22.0
MCTS0_200,MAXD,4,3,1.1917887,0,20.0
MCTS200,MAXD,4,3,0.307776101,0,22.0
PL1,MAXD,4,4,0.0252551,0,29.0
MCTS0_10,MAXD,4,4,0.0361214,0,16.0
MCTS10,MAXD,4,4,0.0207951,0,27.0
MCTS0_20,MAXD,4,4,0.070171299,0,17.0
MCTS20,MAXD,4,4,0.1013715,0,27.0
MCTS0_50,MAXD,4,4,0.1505825,0,20.0
MCTS50,MAXD,4,4,0.0914556,0,28.0
MCTS0_100,MAXD,4,4,0.4676636,0,24.0
MCTS100,MAXD,4,4,0.1599958,0,27.0
MCTS0_200,MAXD,4,4,1.0918698,0,25.0
MCTS200,MAXD,4,4,0.2902319,0,27.0
PL1,MAXD,4,5,0.0364421,0,28.0
MCTS0_10,MAXD,4,5,0.032526,0,19.0
MCTS10,MAXD,4,5,0.016660401,0,27.0
MCTS0_20,MAXD,4,5,0.043541401,0,19.0
MCTS20,MAXD,4,5,0.0730793,0,26.0
MCTS0_50,MAXD,4,5,0.1849641,0,20.0
MCTS50,MAXD,4,5,0.0701987,0,27.0
MCTS0_100,MAXD,4,5,0.364302799,0,24.0
MCTS100,MAXD,4,5,0.1461766,0,27.0
MCTS0_200,MAXD,4,5,1.087946099,0,22.0
MCTS200,MAXD,4,5,0.3165097,0,27.0
PL1,MAXD,5,1,0.0090607,0,33.0
MCTS0_10,MAXD,5,1,0.0374332,0,19.0
MCTS10,MAXD,5,1,0.0160768,0,30.0
MCTS0_20,MAXD,5,1,0.061426801,0,24.0
MCTS20,MAXD,5,1,0.0357392,0,29.0
MCTS0_50,MAXD,5,1,0.207516301,0,19.0
MCTS50,MAXD,5,1,0.089160899,0,33.0
MCTS0_100,MAXD,5,1,0.515208399,0,26.0
MCTS100,MAXD,5,1,0.1747687,0,31.0
MCTS0_200,MAXD,5,1,1.122351601,0,25.0
MCTS200,MAXD,5,1,0.2872344,0,33.0
PL1,MAXD,5,2,0.023103501,0,29.0
MCTS0_10,MAXD,5,2,0.048936399,0,21.0
MCTS10,MAXD,5,2,0.0425407,0,28.0
MCTS0_20,MAXD,5,2,0.070057401,0,17.0
MCTS20,MAXD,5,2,0.032821199,0,28.0
MCTS0_50,MAXD,5,2,0.164168199,0,20.0
MCTS50,MAXD,5,2,0.073114499,0,28.0
MCTS0_100,MAXD,5,2,0.3482305,0,23.0
MCTS100,MAXD,5,2,0.154061999,0,29.0
MCTS0_200,MAXD,5,2,0.996113399,0,23.0
MCTS200,MAXD,5,2,0.8361253,0,28.0
PL1,MAXD,5,3,0.0101057,0,36.0
MCTS0_10,MAXD,5,3,0.0303486,0,24.0
MCTS10,MAXD,5,3,0.015731299,0,35.0
MCTS0_20,MAXD,5,3,0.0644424,0,23.0
MCTS20,MAXD,5,3,0.034535199,0,34.0
MCTS0_50,MAXD,5,3,0.2282886,0,26.0
MCTS50,MAXD,5,3,0.079518001,0,35.0
MCTS0_100,MAXD,5,3,0.3726227,0,24.0
MCTS100,MAXD,5,3,0.3467554,0,34.0
MCTS0_200,MAXD,5,3,1.1425462,0,30.0
MCTS200,MAXD,5,3,0.837584501,0,34.0
PL1,MAXD,5,4,0.030115001,0,32.0
MCTS0_10,MAXD,5,4,0.0305236,0,19.0
MCTS10,MAXD,5,4,0.019230201,0,31.0
MCTS0_20,MAXD,5,4,0.078225501,0,23.0
MCTS20,MAXD,5,4,0.032435599,0,29.0
MCTS0_50,MAXD,5,4,0.2399956,0,23.0
MCTS50,MAXD,5,4,0.080286701,0,29.0
MCTS0_100,MAXD,5,4,0.377228999,0,24.0
MCTS100,MAXD,5,4,0.1425846,0,29.0
MCTS0_200,MAXD,5,4,0.898795299,0,26.0
MCTS200,MAXD,5,4,0.292712799,0,30.0
PL1,MAXD,5,5,0.007442299,0,27.0
MCTS0_10,MAXD,5,5,0.055522701,0,17.0
MCTS10,MAXD,5,5,0.0247306,0,25.0
MCTS0_20,MAXD,5,5,0.1175632,0,17.0
MCTS20,MAXD,5,5,0.1188004,0,26.0
MCTS0_50,MAXD,5,5,0.2957903,0,20.0
MCTS50,MAXD,5,5,0.089137599,0,27.0
MCTS0_100,MAXD,5,5,0.327767,0,23.0
MCTS100,MAXD,5,5,0.1862568,0,27.0
MCTS0_200,MAXD,5,5,1.005077501,0,22.0
MCTS200,MAXD,5,5,0.7634555,0,27.0
PL1,MAXD,6,1,0.1625213,0,31.0
MCTS0_10,MAXD,6,1,0.0334669,0,15.0
MCTS10,MAXD,6,1,0.0209529,0,30.0
MCTS0_20,MAXD,6,1,0.050333599,0,20.0
MCTS20,MAXD,6,1,0.0381358,0,30.0
MCTS0_50,MAXD,6,1,0.214198901,0,22.0
MCTS50,MAXD,6,1,0.215367,0,30.0
MCTS0_100,MAXD,6,1,0.8061178,0,24.0
MCTS100,MAXD,6,1,0.2874159,0,29.0
MCTS0_200,MAXD,6,1,0.939094899,0,24.0
MCTS200,MAXD,6,1,0.3606035,0,29.0
PL1,MAXD,6,2,0.017312299,0,27.0
MCTS0_10,MAXD,6,2,0.034779001,0,15.0
MCTS10,MAXD,6,2,0.0459582,0,26.0
MCTS0_20,MAXD,6,2,0.056935501,0,15.0
MCTS20,MAXD,6,2,0.0363619,0,27.0
MCTS0_50,MAXD,6,2,0.1577223,0,17.0
MCTS50,MAXD,6,2,0.073476101,0,27.0
MCTS0_100,MAXD,6,2,0.3957787,0,20.0
MCTS100,MAXD,6,2,0.365119601,0,26.0
MCTS0_200,MAXD,6,2,0.920188501,0,19.0
MCTS200,MAXD,6,2,0.3039492,0,27.0
PL1,MAXD,6,3,0.0425118,0,30.0
MCTS0_10,MAXD,6,3,0.0295921,0,22.0
MCTS10,MAXD,6,3,0.0160994,0,29.0
MCTS0_20,MAXD,6,3,0.047429099,0,19.0
MCTS20,MAXD,6,3,0.0341373,0,29.0
MCTS0_50,MAXD,6,3,0.1773469,0,20.0
MCTS50,MAXD,6,3,0.073609501,0,29.0
MCTS0_100,MAXD,6,3,0.502229,0,24.0
MCTS100,MAXD,6,3,0.145858301,0,29.0
MCTS0_200,MAXD,6,3,1.3927797,0,24.0
MCTS200,MAXD,6,3,0.330957199,0,29.0
PL1,MAXD,6,4,0.030267,0,30.0
MCTS0_10,MAXD,6,4,0.0515278,0,23.0
MCTS10,MAXD,6,4,0.0711421,0,28.0
MCTS0_20,MAXD,6,4,0.091734701,0,22.0
MCTS20,MAXD,6,4,0.035036499,0,29.0
MCTS0_50,MAXD,6,4,0.183055999,0,22.0
MCTS50,MAXD,6,4,0.0716816,0,29.0
MCTS0_100,MAXD,6,4,0.3436493,0,24.0
MCTS100,MAXD,6,4,0.1385011,0,29.0
MCTS0_200,MAXD,6,4,1.218747299,0,27.0
MCTS200,MAXD,6,4,0.276630299,0,29.0
PL1,MAXD,6,5,0.012924101,0,28.0
MCTS0_10,MAXD,6,5,0.0325802,0,15.0
MCTS10,MAXD,6,5,0.0128408,0,27.0
MCTS0_20,MAXD,6,5,0.058349699,0,17.0
MCTS20,MAXD,6,5,0.080176999,0,27.0
MCTS0_50,MAXD,6,5,0.2000724,0,21.0
MCTS50,MAXD,6,5,0.0864402,0,25.0
MCTS0_100,MAXD,6,5,0.499888601,0,19.0
MCTS100,MAXD,6,5,0.195362801,0,27.0
MCTS0_200,MAXD,6,5,1.288430201,0,22.0
MCTS200,MAXD,6,5,0.3272217,0,27.0
PL1,MAXD,7,1,0.012211099,0,28.0
MCTS0_10,MAXD,7,1,0.0369543,0,17.0
MCTS10,MAXD,7,1,0.0403806,0,28.0
MCTS0_20,MAXD,7,1,0.0543428,0,18.0
MCTS20,MAXD,7,1,0.0317063,0,28.0
MCTS0_50,MAXD,7,1,0.213267401,0,20.0
MCTS50,MAXD,7,1,0.0771044,0,28.0
MCTS0_100,MAXD,7,1,0.6011877,0,23.0
MCTS100,MAXD,7,1,0.3634443,0,28.0
MCTS0_200,MAXD,7,1,1.0449336,0,25.0
MCTS200,MAXD,7,1,0.7228297,0,28.0
PL1,MAXD,7,2,0.025377301,0,38.0
MCTS0_10,MAXD,7,2,0.0308231,0,29.0
MCTS10,MAXD,7,2,0.0192368,0,35.0
MCTS0_20,MAXD,7,2,0.067533101,0,24.0
MCTS20,MAXD,7,2,0.031971101,0,36.0
MCTS0_50,MAXD,7,2,0.2127644,0,28.0
MCTS50,MAXD,7,2,0.0811964,0,38.0
MCTS0_100,MAXD,7,2,0.569504199,0,28.0
MCTS100,MAXD,7,2,0.1687324,0,38.0
MCTS0_200,MAXD,7,2,1.260239599,0,33.0
MCTS200,MAXD,7,2,0.309456299,0,36.0
PL1,MAXD,7,3,0.0539678,0,29.0
MCTS0_10,MAXD,7,3,0.0283618,0,17.0
MCTS10,MAXD,7,3,0.0193543,0,24.0
MCTS0_20,MAXD,7,3,0.084378901,0,17.0
MCTS20,MAXD,7,3,0.029425901,0,25.0
MCTS0_50,MAXD,7,3,0.2430479,0,22.0
MCTS50,MAXD,7,3,0.087797699,0,26.0
MCTS0_100,MAXD,7,3,0.444620399,0,19.0
MCTS100,MAXD,7,3,0.1660809,0,26.0
MCTS0_200,MAXD,7,3,0.8711136,0,21.0
MCTS200,MAXD,7,3,0.4730948,0,26.0
PL1,MAXD,7,4,0.027605099,0,33.0
MCTS0_10,MAXD,7,4,0.0291211,0,23.0
MCTS10,MAXD,7,4,0.017540301,0,30.0
MCTS0_20,MAXD,7,4,0.065604299,0,18.0
MCTS20,MAXD,7,4,0.032118699,0,31.0
MCTS0_50,MAXD,7,4,0.2628793,0,22.0
MCTS50,MAXD,7,4,0.082186499,0,32.0
MCTS0_100,MAXD,7,4,0.3611994,0,22.0
MCTS100,MAXD,7,4,0.191531101,0,32.0
MCTS0_200,MAXD,7,4,0.921876199,0,27.0
MCTS200,MAXD,7,4,0.381325401,0,30.0
PL1,MAXD,7,5,0.0497491,0,32.0
MCTS0_10,MAXD,7,5,0.030404799,0,19.0
MCTS10,MAXD,7,5,0.0188745,0,31.0
MCTS0_20,MAXD,7,5,0.069730101,0,23.0
MCTS20,MAXD,7,5,0.0343909,0,28.0
MCTS0_50,MAXD,7,5,0.1862838,0,25.0
MCTS50,MAXD,7,5,0.203937801,0,30.0
MCTS0_100,MAXD,7,5,0.401397901,0,24.0
MCTS100,MAXD,7,5,0.1662611,0,30.0
MCTS0_200,MAXD,7,5,1.1467565,0,29.0
MCTS200,MAXD,7,5,0.3074038,0,30.0
PL1,MAXD,8,1,0.0106781,0,38.0
MCTS0_10,MAXD,8,1,0.025000599,0,20.0
MCTS10,MAXD,8,1,0.0475484,0,31.0
MCTS0_20,MAXD,8,1,0.0626943,0,22.0
MCTS20,MAXD,8,1,0.032614899,0,35.0
MCTS0_50,MAXD,8,1,0.2016946,0,23.0
MCTS50,MAXD,8,1,0.0726816,0,36.0
MCTS0_100,MAXD,8,1,0.520760299,0,32.0
MCTS100,MAXD,8,1,0.158669499,0,35.0
MCTS0_200,MAXD,8,1,1.0073858,0,32.0
MCTS200,MAXD,8,1,0.283387799,0,35.0
PL1,MAXD,8,2,0.037563601,0,37.0
MCTS0_10,MAXD,8,2,0.030039,0,24.0
MCTS10,MAXD,8,2,0.019213599,0,32.0
MCTS0_20,MAXD,8,2,0.0493026,0,18.0
MCTS20,MAXD,8,2,0.031745301,0,33.0
MCTS0_50,MAXD,8,2,0.196059199,0,25.0
MCTS50,MAXD,8,2,0.071653201,0,35.0
MCTS0_100,MAXD,8,2,0.353411701,0,24.0
MCTS100,MAXD,8,2,0.1386542,0,35.0
MCTS0_200,MAXD,8,2,1.2555254,0,30.0
MCTS200,MAXD,8,2,0.7456574,0,32.0
PL1,MAXD,8,3,0.0889747,0,36.0
MCTS0_10,MAXD,8,3,0.0250653,0,22.0
MCTS10,MAXD,8,3,0.019955701,0,29.0
MCTS0_20,MAXD,8,3,0.0698768,0,22.0
MCTS20,MAXD,8,3,0.030964499,0,32.0
MCTS0_50,MAXD,8,3,0.2359576,0,22.0
MCTS50,MAXD,8,3,0.067024,0,32.0
MCTS0_100,MAXD,8,3,0.3759027,0,26.0
MCTS100,MAXD,8,3,0.1764812,0,32.0
MCTS0_200,MAXD,8,3,1.337271401,0,26.0
MCTS200,MAXD,8,3,0.290352401,0,32.0
PL1,MAXD,8,4,0.0584914,0,34.0
MCTS0_10,MAXD,8,4,0.0343295,0,19.0
MCTS10,MAXD,8,4,0.0167518,0,32.0
MCTS0_20,MAXD,8,4,0.069224199,0,15.0
MCTS20,MAXD,8,4,0.0342016,0,29.0
MCTS0_50,MAXD,8,4,0.167843401,0,20.0
MCTS50,MAXD,8,4,0.081355399,0,31.0
MCTS0_100,MAXD,8,4,0.2825025,0,21.0
MCTS100,MAXD,8,4,0.1472387,0,31.0
MCTS0_200,MAXD,8,4,0.8981715,0,26.0
MCTS200,MAXD,8,4,0.3039773,0,32.0
PL1,MAXD,8,5,0.0398566,0,34.0
MCTS0_10,MAXD,8,5,0.037780301,0,22.0
MCTS10,MAXD,8,5,0.0135944,0,31.0
MCTS0_20,MAXD,8,5,0.0651477,0,23.0
MCTS20,MAXD,8,5,0.0325176,0,30.0
MCTS0_50,MAXD,8,5,0.175528399,0,25.0
MCTS50,MAXD,8,5,0.06964,0,31.0
MCTS0_100,MAXD,8,5,0.540386301,0,24.0
MCTS100,MAXD,8,5,0.1590845,0,30.0
MCTS0_200,MAXD,8,5,0.7126792,0,23.0
MCTS200,MAXD,8,5,0.3362278,0,30.0
PL1,MAXD,9,1,0.0580129,0,31.0
MCTS0_10,MAXD,9,1,0.028478501,0,23.0
MCTS10,MAXD,9,1,0.019659601,0,31.0
MCTS0_20,MAXD,9,1,0.0694499,0,17.0
MCTS20,MAXD,9,1,0.0348328,0,30.0
MCTS0_50,MAXD,9,1,0.167805001,0,21.0
MCTS50,MAXD,9,1,0.0755861,0,27.0
MCTS0_100,MAXD,9,1,0.508782199,0,21.0
MCTS100,MAXD,9,1,0.172037799,0,29.0
MCTS0_200,MAXD,9,1,1.1064916,0,25.0
MCTS200,MAXD,9,1,0.363829501,0,29.0
PL1,MAXD,9,2,0.081015799,0,37.0
MCTS0_10,MAXD,9,2,0.0372469,0,19.0
MCTS10,MAXD,9,2,0.019582401,0,33.0
MCTS0_20,MAXD,9,2,0.094259,0,19.0
MCTS20,MAXD,9,2,0.0372966,0,36.0
MCTS0_50,MAXD,9,2,0.227659001,0,19.0
MCTS50,MAXD,9,2,0.089834101,0,33.0
MCTS0_100,MAXD,9,2,0.415234701,0,25.0
MCTS100,MAXD,9,2,0.172205901,0,33.0
MCTS0_200,MAXD,9,2,1.261545699,0,27.0
MCTS200,MAXD,9,2,0.4193611,0,33.0
PL1,MAXD,9,3,0.1175316,0,33.00000000000001
MCTS0_10,MAXD,9,3,0.026447699,0,17.0
MCTS10,MAXD,9,3,0.0626859,0,31.0
MCTS0_20,MAXD,9,3,0.0767743,0,22.0
MCTS20,MAXD,9,3,0.0336965,0,32.0
MCTS0_50,MAXD,9,3,0.2245299,0,23.0
MCTS50,MAXD,9,3,0.083359201,0,32.0
MCTS0_100,MAXD,9,3,0.6815811,0,24.0
MCTS100,MAXD,9,3,0.174576101,0,32.0
MCTS0_200,MAXD,9,3,1.6142979,0,25.0
MCTS200,MAXD,9,3,0.322393,0,32.0
PL1,MAXD,9,4,0.039693099,0,32.0
MCTS0_10,MAXD,9,4,0.035581501,0,12.0
MCTS10,MAXD,9,4,0.025529799,0,30.0
MCTS0_20,MAXD,9,4,0.101098001,0,17.0
MCTS20,MAXD,9,4,0.043623101,0,32.0
MCTS0_50,MAXD,9,4,0.195598,0,21.0
MCTS50,MAXD,9,4,0.0867857,0,32.0
MCTS0_100,MAXD,9,4,0.6346364,0,20.0
MCTS100,MAXD,9,4,0.225870101,0,32.0
MCTS0_200,MAXD,9,4,1.149082699,0,19.0
MCTS200,MAXD,9,4,0.290719,0,32.0
PL1,MAXD,9,5,0.112316899,0,33.0
MCTS0_10,MAXD,9,5,0.020154601,0,19.0
MCTS10,MAXD,9,5,0.041262401,0,26.0
MCTS0_20,MAXD,9,5,0.068053299,0,18.0
MCTS20,MAXD,9,5,0.0342027,0,29.0
MCTS0_50,MAXD,9,5,0.2410795,0,19.0
MCTS50,MAXD,9,5,0.0804486,0,31.0
MCTS0_100,MAXD,9,5,0.370530699,0,24.0
MCTS100,MAXD,9,5,0.1486955,0,29.0
MCTS0_200,MAXD,9,5,0.996646499,0,25.0
MCTS200,MAXD,9,5,0.702867599,0,28.0
PL1,MAXD,10,1,0.186572101,0,39.0
MCTS0_10,MAXD,10,1,0.0319524,0,22.0
MCTS10,MAXD,10,1,0.015264601,0,36.0
MCTS0_20,MAXD,10,1,0.0528029,0,19.0
MCTS20,MAXD,10,1,0.0755948,0,37.0
MCTS0_50,MAXD,10,1,0.1572077,0,26.0
MCTS50,MAXD,10,1,0.074973899,0,36.0
MCTS0_100,MAXD,10,1,0.4467593,0,28.0
MCTS100,MAXD,10,1,0.148915899,0,36.0
MCTS0_200,MAXD,10,1,0.9924197,0,34.0
MCTS200,MAXD,10,1,0.349158299,0,37.0
PL1,MAXD,10,2,0.1013004,0,37.0
MCTS0_10,MAXD,10,2,0.0317915,0,26.0
MCTS10,MAXD,10,2,0.0221305,0,30.0
MCTS0_20,MAXD,10,2,0.0716742,0,23.0
MCTS20,MAXD,10,2,0.039021899,0,34.0
MCTS0_50,MAXD,10,2,0.172769,0,25.0
MCTS50,MAXD,10,2,0.0958377,0,33.0
MCTS0_100,MAXD,10,2,0.6365816,0,26.0
MCTS100,MAXD,10,2,0.1821709,0,35.0
MCTS0_200,MAXD,10,2,1.164891699,0,27.0
MCTS200,MAXD,10,2,0.803618,0,34.0
PL1,MAXD,10,3,0.6616203,0,40.0
MCTS0_10,MAXD,10,3,0.0270857,0,25.0
MCTS10,MAXD,10,3,0.014912601,0,35.0
MCTS0_20,MAXD,10,3,0.0655717,0,30.0
MCTS20,MAXD,10,3,0.032889601,0,35.0
MCTS0_50,MAXD,10,3,0.263764801,0,30.0
MCTS50,MAXD,10,3,0.081134899,0,36.0
MCTS0_100,MAXD,10,3,0.5286571,0,30.0
MCTS100,MAXD,10,3,0.370858599,0,35.0
MCTS0_200,MAXD,10,3,1.211712599,0,32.0
MCTS200,MAXD,10,3,0.3000154,0,36.0
PL1,MAXD,10,4,0.063336999,0,36.0
MCTS0_10,MAXD,10,4,0.025696101,0,20.0
MCTS10,MAXD,10,4,0.0152424,0,32.0
MCTS0_20,MAXD,10,4,0.060583901,0,17.0
MCTS20,MAXD,10,4,0.033510901,0,35.0
MCTS0_50,MAXD,10,4,0.1285088,0,15.0
MCTS50,MAXD,10,4,0.075787299,0,33.0
MCTS0_100,MAXD,10,4,0.493430999,0,29.0
MCTS100,MAXD,10,4,0.170539,0,33.0
MCTS0_200,MAXD,10,4,1.1125587,0,28.0
MCTS200,MAXD,10,4,0.3138387,0,34.0
PL1,MAXD,10,5,0.1060504,0,37.0
MCTS0_10,MAXD,10,5,0.025269999,0,23.0
MCTS10,MAXD,10,5,0.0149137,0,33.0
MCTS0_20,MAXD,10,5,0.0756834,0,25.0
MCTS20,MAXD,10,5,0.0312979,0,34.0
MCTS0_50,MAXD,10,5,0.2233997,0,24.0
MCTS50,MAXD,10,5,0.081184,0,33.0
MCTS0_100,MAXD,10,5,0.5729413,0,30.0
MCTS100,MAXD,10,5,0.2136671,0,34.0
MCTS0_200,MAXD,10,5,1.4543506,0,28.0
MCTS200,MAXD,10,5,0.2947841,0,33.0
PL1,MAXD,20,1,0.063430201,0,46.00000000000001
MCTS0_10,MAXD,20,1,0.0334231,0,17.0
MCTS10,MAXD,20,1,0.0293786,0,42.0
